t_wall_ns,sim_boot_time_ms,race_start_boot_time_ms,race_finish_time_ns,active_gate_index,last_gate_race_time
1785523723839634000,42362,3300,-1,0,-1
1785523724090398600,42613,3300,-1,0,-1
1785523724341262900,42864,3300,-1,0,-1
1785523724592691100,43115,3300,-1,0,-1
1785523724844832000,43366,3300,-1,0,-1
1785523725094666500,43617,3300,-1,0,-1
1785523725345289000,43868,3300,-1,0,-1
1785523725597400200,44119,3300,-1,0,-1
1785523725847205200,44369,3300,-1,0,-1
1785523726096508200,44619,3300,-1,0,-1
1785523726348425100,44870,3300,-1,0,-1
1785523726598325100,45121,3300,-1,0,-1
1785523726849616300,45371,3300,-1,0,-1
1785523727099451900,45622,3300,-1,0,-1
1785523727349916900,45873,3300,-1,0,-1
1785523727602544400,46124,3300,-1,0,-1
1785523727851804800,46375,3300,-1,0,-1
1785523728103216900,46626,3300,-1,0,-1
1785523728354878700,46876,3300,-1,0,-1
1785523728604952100,47128,3300,-1,0,-1
1785523728855989900,47379,3300,-1,0,-1
1785523729106240900,47629,3300,-1,0,-1
1785523729357653300,47880,3300,-1,0,-1
1785523729608278100,48131,3300,-1,0,-1
1785523729859419600,48382,3300,-1,0,-1
1785523730110538100,48632,3300,-1,0,-1
1785523730360502300,48883,3300,-1,0,-1
1785523730612127800,49135,3300,-1,0,-1
1785523730863285300,49386,3300,-1,0,-1
1785523731114533600,49637,3300,-1,0,-1
1785523731364775800,49888,3300,-1,0,-1
1785523731616048900,50138,3300,-1,0,-1
1785523731867460100,50389,3300,-1,0,-1
1785523732116738000,50639,3300,-1,0,-1
1785523732369912400,50891,3300,-1,0,-1
1785523732620908000,51142,3300,-1,0,-1
1785523732871582000,51393,3300,-1,0,-1
1785523733121587500,51644,3300,-1,0,-1
1785523733374109000,51895,3300,-1,0,-1
1785523733624762400,52146,3300,-1,0,-1
1785523733874793300,52398,3300,-1,0,-1
1785523734125983100,52649,3300,-1,0,-1
1785523734376665200,52899,3300,-1,0,-1
1785523734628381400,53150,3300,-1,0,-1
1785523734880170400,53401,3300,-1,0,-1
1785523735129908500,53653,3300,-1,0,-1
1785523735382990300,53904,3300,-1,0,-1
1785523735632029800,54154,3300,-1,0,-1
1785523735882121600,54404,3300,-1,0,-1
1785523736131850400,54655,3300,-1,0,-1
1785523736383049600,54905,3300,-1,0,-1
1785523736634976000,55156,3300,-1,0,-1
1785523736884886100,55408,3300,-1,0,-1
1785523737136738400,55659,3300,-1,0,-1
1785523737388053200,55910,3300,-1,0,-1
1785523737638994000,56160,3300,-1,0,-1
1785523737887952700,56411,3300,-1,0,-1
1785523738139192800,56662,3300,-1,0,-1
1785523738390068000,56913,3300,-1,0,-1
1785523738640401900,57163,3300,-1,0,-1
1785523738892240500,57413,3300,-1,0,-1
1785523739141409600,57664,3300,-1,0,-1
1785523739392211600,57915,3300,-1,0,-1
1785523739642732200,58165,3300,-1,0,-1
1785523739892926700,58416,3300,-1,0,-1
1785523740144331800,58666,3300,-1,0,-1
1785523740395549600,58917,3300,-1,0,-1
1785523740645338000,59168,3300,-1,0,-1
1785523740898231600,59419,3300,-1,0,-1
1785523741148933500,59670,3300,-1,0,-1
1785523741397571800,59920,3300,-1,0,-1
1785523741648431200,60171,3300,-1,0,-1
1785523741898175700,60421,3300,-1,0,-1
1785523742149742500,60672,3300,-1,0,-1
1785523742401568500,60923,3300,-1,0,-1
1785523742650185900,61173,3300,-1,0,-1
1785523742901356800,61424,3300,-1,0,-1
1785523743151866200,61675,3300,-1,0,-1
1785523743402209200,61925,3300,-1,0,-1
1785523743655258000,62176,3300,-1,0,-1
1785523743905342900,62428,3300,-1,0,-1
1785523744156255100,62679,3300,-1,0,-1
