t_wall_ns,sim_boot_time_ms,race_start_boot_time_ms,race_finish_time_ns,active_gate_index,last_gate_race_time
1785522651270446100,53059,3300,-1,0,-1
1785522651521640600,53310,3300,-1,0,-1
1785522651773548000,53560,3300,-1,0,-1
1785522652023239100,53811,3300,-1,0,-1
1785522652273476000,54062,3300,-1,0,-1
1785522652524564300,54312,3300,-1,0,-1
1785522652775475700,54564,3300,-1,0,-1
1785522653026514100,54815,3300,-1,0,-1
1785522653277396800,55065,3300,-1,0,-1
1785522653528542000,55316,3300,-1,0,-1
1785522653778544900,55567,3300,-1,0,-1
1785522654029760600,55818,3300,-1,0,-1
1785522654281643900,56068,3300,-1,0,-1
1785522654531330400,56319,3300,-1,0,-1
1785522654781603400,56570,3300,-1,0,-1
1785522655033262200,56820,3300,-1,0,-1
1785522655282970000,57071,3300,-1,0,-1
1785522655534804300,57321,3300,-1,0,-1
1785522655784311100,57572,3300,-1,0,-1
1785522656034952700,57823,3300,-1,0,-1
1785522656286606600,58073,3300,-1,0,-1
1785522656536090400,58324,3300,-1,0,-1
1785522656787349800,58574,3300,-1,0,-1
1785522657036706200,58825,3300,-1,0,-1
1785522657287506300,59076,3300,-1,0,-1
1785522657538043300,59326,3300,-1,0,-1
1785522657788262200,59576,3300,-1,0,-1
1785522658040709100,59827,3300,-1,0,-1
1785522658290333800,60078,3300,-1,0,-1
1785522658541842000,60329,3300,-1,0,-1
1785522658790484500,60579,3300,-1,0,-1
1785522659043029600,60830,3300,-1,0,-1
1785522659294480200,61081,3300,-1,0,-1
1785522659544322400,61333,3300,-1,0,-1
1785522659797323000,61584,3300,-1,0,-1
1785522660046648100,61835,3300,-1,0,-1
1785522660297418200,62085,3300,-1,0,-1
1785522660382003200,6,-1,-1,0,-1
1785522660382003200,6,-1,-1,0,-1
1785522660382003200,6,-1,-1,0,-1
1785522660382003200,6,-1,-1,0,-1
1785522660548052400,171,-1,-1,0,-1
1785522660799157000,422,3300,-1,0,-1
1785522661049169400,672,3300,-1,0,-1
1785522661299714000,924,3300,-1,0,-1
