frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
70176,00070176.jpg,1785599860652974336,9.81,,,0,0,0.0,,0,96.06
70177,00070177.jpg,1785599860686649600,9.81,,,0,0,0.0,,0,96.06
70178,00070178.jpg,1785599860720115968,9.81,,,0,0,0.0,,0,96.061
70179,00070179.jpg,1785599860753295360,9.811,,,0,0,0.0,,0,96.061
70180,00070180.jpg,1785599860786436864,9.81,,,0,0,0.0,,0,96.062
70181,00070181.jpg,1785599860819683328,9.811,,,0,0,0.0,,0,96.062
70182,00070182.jpg,1785599860854572032,9.81,,,0,0,0.0,,0,96.063
70183,00070183.jpg,1785599860886255872,9.811,,,0,0,0.0,,0,96.063
70184,00070184.jpg,1785599860920840192,9.81,,,0,0,0.0,,0,96.063
70185,00070185.jpg,1785599860953304320,9.811,,,0,0,0.0,,0,96.064
70186,00070186.jpg,1785599860987423232,9.81,,,0,0,0.0,,0,96.064
70187,00070187.jpg,1785599861019377664,9.81,,,0,0,0.0,,0,96.065
70188,00070188.jpg,1785599861055181568,9.81,,,0,0,0.0,,0,96.065
70189,00070189.jpg,1785599861086089728,9.81,,,0,0,0.0,,0,96.066
70190,00070190.jpg,1785599861119870464,9.81,,,0,0,0.0,,0,96.066
70191,00070191.jpg,1785599861153946880,9.81,,,0,0,0.0,,0,96.067
70192,00070192.jpg,1785599861187020288,9.81,,,0,0,0.0,,0,96.067
70193,00070193.jpg,1785599861220122368,9.81,,,0,0,0.0,,0,96.068
70194,00070194.jpg,1785599861253778688,9.81,,,0,0,0.0,,0,96.068
70195,00070195.jpg,1785599861286980608,9.81,,,0,0,0.0,,0,96.069
70196,00070196.jpg,1785599861320796672,9.81,,,0,0,0.0,,0,96.069
70197,00070197.jpg,1785599861353514496,9.81,,,0,0,0.0,,0,96.07
70198,00070198.jpg,1785599861387497984,9.81,,,0,0,0.0,,0,96.07
70199,00070199.jpg,1785599861419310080,9.811,,,0,0,0.0,,0,96.07
70200,00070200.jpg,1785599861453649408,9.81,,,0,0,0.0,,0,96.071
70201,00070201.jpg,1785599861487186944,9.81,,,0,0,0.0,,0,96.071
70202,00070202.jpg,1785599861519827200,9.81,,,0,0,0.0,,0,96.072
70203,00070203.jpg,1785599861554099712,9.81,,,0,0,0.0,,0,96.072
70204,00070204.jpg,1785599861586064640,9.81,,,0,0,0.0,,0,96.072
70205,00070205.jpg,1785599861620627456,9.81,,,0,0,0.0,,0,96.073
70206,00070206.jpg,1785599861652692224,9.81,,,0,0,0.0,,0,96.073
70207,00070207.jpg,1785599861686628096,9.81,,,0,0,0.0,,0,96.074
70208,00070208.jpg,1785599861721414912,9.81,,,0,0,0.0,,0,96.074
70209,00070209.jpg,1785599861753159936,9.81,,,0,0,0.0,,0,96.074
70210,00070210.jpg,1785599861786446080,9.81,,,0,0,0.0,,0,96.075
70211,00070211.jpg,1785599861820322048,9.81,,,0,0,0.0,,0,96.075
70212,00070212.jpg,1785599861853278208,9.81,,,0,0,0.0,,0,96.076
70213,00070213.jpg,1785599861886341888,9.81,,,0,0,0.0,,0,96.076
70214,00070214.jpg,1785599861920641792,9.81,,,0,0,0.0,,0,96.076
70215,00070215.jpg,1785599861953563392,9.81,,,0,0,0.0,,0,96.077
70216,00070216.jpg,1785599861988801792,9.809,,,0,0,0.0,,0,96.077
70217,00070217.jpg,1785599862019805952,9.81,,,0,0,0.0,,0,96.078
70218,00070218.jpg,1785599862053537280,9.81,,,0,0,0.0,,0,96.078
70219,00070219.jpg,1785599862086026496,9.81,,,0,0,0.0,,0,96.079
70220,00070220.jpg,1785599862119917824,9.81,,,0,0,0.0,,0,96.079
70221,00070221.jpg,1785599862154109696,9.81,,,0,0,0.0,,0,96.079
70222,00070222.jpg,1785599862186146048,9.81,,,0,0,0.0,,0,96.08
70223,00070223.jpg,1785599862219907840,9.81,,,0,0,0.0,,0,96.08
70224,00070224.jpg,1785599862255465728,9.809,,,0,0,0.0,,0,96.08
70225,00070225.jpg,1785599862287497216,9.812,,,0,0,0.0,,0,96.081
70226,00070226.jpg,1785599862319930880,9.81,,,0,0,0.0,,0,96.081
70227,00070227.jpg,1785599862354109696,9.81,,,0,0,0.0,,0,96.082
70228,00070228.jpg,1785599862387179776,9.81,,,0,0,0.0,,0,96.082
70229,00070229.jpg,1785599862420764416,9.81,,,0,0,0.0,,0,96.083
70230,00070230.jpg,1785599862453396736,9.81,,,0,0,0.0,,0,96.083
70231,00070231.jpg,1785599862486724096,9.81,,,0,0,0.0,,0,96.083
70232,00070232.jpg,1785599862524583424,9.809,,,0,0,0.0,,0,96.084
70233,00070233.jpg,1785599862553602304,9.81,,,0,0,0.0,,0,96.084
70234,00070234.jpg,1785599862587070720,9.809,,,0,0,0.0,,0,96.085
70235,00070235.jpg,1785599862619663616,9.81,,,0,0,0.0,,0,96.085
70236,00070236.jpg,1785599862653421568,9.811,,,0,0,0.0,,0,96.085
70237,00070237.jpg,1785599862686030592,9.81,,,0,0,0.0,,0,96.086
70238,00070238.jpg,1785599862720696320,9.81,,,0,0,0.0,,0,96.086
70239,00070239.jpg,1785599862753789184,9.81,,,0,0,0.0,,0,96.086
70240,00070240.jpg,1785599862788338944,9.809,,,0,0,0.0,,0,96.087
70241,00070241.jpg,1785599862821656576,9.81,,,0,0,0.0,,0,96.087
70242,00070242.jpg,1785599862854674688,9.81,,,0,0,0.0,,0,96.088
70243,00070243.jpg,1785599862886266880,9.81,,,0,0,0.0,,0,96.088
70244,00070244.jpg,1785599862919228160,9.81,,,0,0,0.0,,0,96.088
70245,00070245.jpg,1785599862953124864,9.81,,,0,0,0.0,,0,96.089
70246,00070246.jpg,1785599862986801152,9.81,,,0,0,0.0,,0,96.089
70247,00070247.jpg,1785599863022612992,9.809,,,0,0,0.0,,0,96.09
70248,00070248.jpg,1785599863055339776,9.81,,,0,0,0.0,,0,96.09
70249,00070249.jpg,1785599863086055680,9.81,,,0,0,0.0,,0,96.09
70250,00070250.jpg,1785599863120509184,9.81,,,0,0,0.0,,0,96.09
70251,00070251.jpg,1785599863153292800,9.81,,,0,0,0.0,,0,96.091
70252,00070252.jpg,1785599863186832640,9.81,,,0,0,0.0,,0,96.091
70253,00070253.jpg,1785599863220688640,9.81,,,0,0,0.0,,0,96.092
70254,00070254.jpg,1785599863253301760,9.81,,,0,0,0.0,,0,96.092
70255,00070255.jpg,1785599863289080064,9.809,,,0,0,0.0,,0,96.093
70256,00070256.jpg,1785599863320924672,9.81,,,0,0,0.0,,0,96.093
70257,00070257.jpg,1785599863353805824,9.81,,,0,0,0.0,,0,96.093
70258,00070258.jpg,1785599863386482432,9.81,,,0,0,0.0,,0,96.094
70259,00070259.jpg,1785599863420768512,9.81,,,0,0,0.0,,0,96.094
70260,00070260.jpg,1785599863453616128,9.81,,,0,0,0.0,,0,96.095
70261,00070261.jpg,1785599863487198464,9.81,,,0,0,0.0,,0,96.095
70262,00070262.jpg,1785599863520009728,9.81,,,0,0,0.0,,0,96.095
70263,00070263.jpg,1785599863555253760,9.81,,,0,0,0.0,,0,96.096
70264,00070264.jpg,1785599863586885632,9.81,,,0,0,0.0,,0,96.096
70265,00070265.jpg,1785599863620148992,9.81,,,0,0,0.0,,0,96.096
70266,00070266.jpg,1785599863653559040,9.81,,,0,0,0.0,,0,96.097
70267,00070267.jpg,1785599863687363584,9.81,,,0,0,0.0,,0,96.097
70268,00070268.jpg,1785599863721362176,9.81,,,0,0,0.0,,0,96.097
70269,00070269.jpg,1785599863753330688,9.81,,,0,0,0.0,,0,96.098
70270,00070270.jpg,1785599863787296512,9.81,,,0,0,0.0,,0,96.098
70271,00070271.jpg,1785599863821241856,9.81,,,0,0,0.0,,0,96.099
70272,00070272.jpg,1785599863853422592,9.81,,,0,0,0.0,,0,96.099
70273,00070273.jpg,1785599863886999552,9.81,,,0,0,0.0,,0,96.1
70274,00070274.jpg,1785599863920834816,9.81,,,0,0,0.0,,0,96.1
70275,00070275.jpg,1785599863953844224,9.81,,,0,0,0.0,,0,96.1
70276,00070276.jpg,1785599863986279168,9.81,,,0,0,0.0,,0,96.101
70277,00070277.jpg,1785599864018781952,9.81,,,0,0,0.0,,0,96.101
70278,00070278.jpg,1785599864054097408,9.81,,,0,0,0.0,,0,96.102
70279,00070279.jpg,1785599864089034240,9.809,,,0,0,0.0,,0,96.102
70280,00070280.jpg,1785599864119403776,9.81,,,0,0,0.0,,0,96.102
70281,00070281.jpg,1785599864153287680,9.81,,,0,0,0.0,,0,96.102
70282,00070282.jpg,1785599864187671296,9.81,,,0,0,0.0,,0,96.103
70283,00070283.jpg,1785599864220734208,9.81,,,0,0,0.0,,0,96.103
70284,00070284.jpg,1785599864254353920,9.81,,,0,0,0.0,,0,96.103
70285,00070285.jpg,1785599864287811584,9.81,,,0,0,0.0,,0,96.103
70286,00070286.jpg,1785599864322682368,9.809,,,0,0,0.0,,0,96.104
70287,00070287.jpg,1785599864356921856,9.809,,,0,0,0.0,,0,96.105
70288,00070288.jpg,1785599864392132608,9.809,,,0,0,0.0,,0,96.105
70289,00070289.jpg,1785599864420722688,9.81,,,0,0,0.0,,0,96.106
70290,00070290.jpg,1785599864456048896,9.809,,,0,0,0.0,,0,96.106
70291,00070291.jpg,1785599864486874880,9.81,,,0,0,0.0,,0,96.106
70292,00070292.jpg,1785599864523577600,9.809,,,0,0,0.0,,0,96.107
70293,00070293.jpg,1785599864554827520,9.809,,,0,0,0.0,,0,96.107
70294,00070294.jpg,1785599864591795712,9.809,,,0,0,0.0,,0,96.108
70295,00070295.jpg,1785599864624240896,9.808,,,0,0,0.0,,0,96.108
70296,00070296.jpg,1785599864654069760,9.81,,,0,0,0.0,,0,96.109
70297,00070297.jpg,1785599864690821888,9.811,,,0,0,0.0,,0,96.109
70298,00070298.jpg,1785599864720791552,9.811,,,0,0,0.0,,0,96.109
70299,00070299.jpg,1785599864755830272,9.81,,,0,0,0.0,,0,96.109
70300,00070300.jpg,1785599864787260928,9.81,,,0,0,0.0,,0,96.11
70301,00070301.jpg,1785599864823664128,9.81,,,0,0,0.0,,0,96.11
70302,00070302.jpg,1785599864856521728,9.81,,,0,0,0.0,,0,96.11
70303,00070303.jpg,1785599864889595392,9.81,,,0,0,0.0,,0,96.111
70304,00070304.jpg,1785599864920672512,9.81,,,0,0,0.0,,0,96.111
70305,00070305.jpg,1785599864956511488,9.81,,,0,0,0.0,,0,96.111
70306,00070306.jpg,1785599864989060096,9.81,,,0,0,0.0,,0,96.112
70307,00070307.jpg,1785599865020932096,9.81,,,0,0,0.0,,0,96.112
70308,00070308.jpg,1785599865056623872,9.81,,,0,0,0.0,,0,96.112
70309,00070309.jpg,1785599865087518208,9.81,,,0,0,0.0,,0,96.113
70310,00070310.jpg,1785599865123757312,9.81,,,0,0,0.0,,0,96.113
70311,00070311.jpg,1785599865155986688,9.81,,,0,0,0.0,,0,96.113
70312,00070312.jpg,1785599865191127552,9.81,,,0,0,0.0,,0,96.114
70313,00070313.jpg,1785599865223285248,9.81,,,0,0,0.0,,0,96.114
70314,00070314.jpg,1785599865256462848,9.81,,,0,0,0.0,,0,96.114
70315,00070315.jpg,1785599865286532096,9.81,,,0,0,0.0,,0,96.115
70316,00070316.jpg,1785599865320267520,9.81,,,0,0,0.0,,0,96.115
70317,00070317.jpg,1785599865356865792,9.81,,,0,0,0.0,,0,96.115
70318,00070318.jpg,1785599865391006976,9.81,,,0,0,0.0,,0,96.116
70319,00070319.jpg,1785599865422078976,9.81,,,0,0,0.0,,0,96.116
70320,00070320.jpg,1785599865456930816,9.81,,,0,0,0.0,,0,96.116
70321,00070321.jpg,1785599865489302272,9.81,,,0,0,0.0,,0,96.117
70322,00070322.jpg,1785599865519900672,9.81,,,0,0,0.0,,0,96.117
70323,00070323.jpg,1785599865556146944,9.81,,,0,0,0.0,,0,96.117
70324,00070324.jpg,1785599865590894080,9.81,,,0,0,0.0,,0,96.118
70325,00070325.jpg,1785599865620887552,9.81,,,0,0,0.0,,0,96.118
70326,00070326.jpg,1785599865655336960,9.81,,,0,0,0.0,,0,96.118
70327,00070327.jpg,1785599865687340288,9.81,,,0,0,0.0,,0,96.118
70328,00070328.jpg,1785599865723928064,9.81,,,0,0,0.0,,0,96.119
70329,00070329.jpg,1785599865753150976,9.81,,,0,0,0.0,,0,96.119
70330,00070330.jpg,1785599865790585856,9.81,,,0,0,0.0,,0,96.119
70331,00070331.jpg,1785599865823740928,9.81,,,0,0,0.0,,0,96.12
70332,00070332.jpg,1785599865855485952,9.81,,,0,0,0.0,,0,96.12
70333,00070333.jpg,1785599865889306368,9.81,,,0,0,0.0,,0,96.12
70334,00070334.jpg,1785599865920819200,9.81,,,0,0,0.0,,0,96.121
70335,00070335.jpg,1785599865954994688,9.81,,,0,0,0.0,,0,96.121
70336,00070336.jpg,1785599865986889728,9.81,,,0,0,0.0,,0,96.121
70337,00070337.jpg,1785599866024060672,9.81,,,0,0,0.0,,0,96.121
70338,00070338.jpg,1785599866057324032,9.81,,,0,0,0.0,,0,96.122
70339,00070339.jpg,1785599866091109888,9.81,,,0,0,0.0,,0,96.122
70340,00070340.jpg,1785599866123851520,9.81,,,0,0,0.0,,0,96.122
70341,00070341.jpg,1785599866155889664,9.81,,,0,0,0.0,,0,96.123
70342,00070342.jpg,1785599866190963456,9.81,,,0,0,0.0,,0,96.123
70343,00070343.jpg,1785599866220896256,9.81,,,0,0,0.0,,0,96.123
70344,00070344.jpg,1785599866253586688,9.81,,,0,0,0.0,,0,96.124
70345,00070345.jpg,1785599866286912768,9.81,,,0,0,0.0,,0,96.124
70346,00070346.jpg,1785599866323767808,9.81,,,0,0,0.0,,0,96.124
70347,00070347.jpg,1785599866356963840,9.81,,,0,0,0.0,,0,96.124
70348,00070348.jpg,1785599866389527808,9.81,,,0,0,0.0,,0,96.125
70349,00070349.jpg,1785599866419112192,9.81,,,0,0,0.0,,0,96.125
70350,00070350.jpg,1785599866453030656,9.81,,,0,0,0.0,,0,96.125
70351,00070351.jpg,1785599866486513920,9.81,,,0,0,0.0,,0,96.125
