frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
1141498,01141498.jpg,1785647358687312384,9.81,89.985,0.015,22,107,1430.3,5.29,1,0.015
1141499,01141499.jpg,1785647358706196992,9.81,89.985,0.015,22,106,1426.1,5.3,1,0.015
1141500,01141500.jpg,1785647358754980864,9.81,89.984,0.016,22,107,1423.1,5.34,1,0.016
1141501,01141501.jpg,1785647358771554304,9.81,89.984,0.016,22,107,1423.1,5.34,1,0.016
1141502,01141502.jpg,1785647358821585408,9.81,89.983,0.017,22,107,1416.1,5.4,1,0.017
1141503,01141503.jpg,1785647358839019776,9.81,89.983,0.017,22,106,1412.1,5.41,1,0.017
1141504,01141504.jpg,1785647358889298432,9.81,89.982,0.018,22,107,1409.3,6.05,1,0.018
1141505,01141505.jpg,1785647358905482752,9.81,89.982,0.018,22,107,1407.7,5.99,1,0.018
1141506,01141506.jpg,1785647358954880512,9.81,89.982,0.018,23,107,1402.8,5.82,1,0.018
1141507,01141507.jpg,1785647358972224000,9.81,89.981,0.019,23,106,1399.0,5.77,1,0.019
1141508,01141508.jpg,1785647359021533696,9.81,89.981,0.019,22,107,1396.5,5.61,1,0.019
1141509,01141509.jpg,1785647359038691840,9.81,89.981,0.019,22,107,1394.9,5.58,1,0.019
1141510,01141510.jpg,1785647359087963648,9.81,89.98,0.02,21,105,1381.0,5.62,1,0.02
1141511,01141511.jpg,1785647359105209600,9.81,89.98,0.02,21,104,1377.5,5.53,1,0.02
1141512,01141512.jpg,1785647359155093760,9.81,89.979,0.021,22,107,1384.4,5.56,1,0.021
1141513,01141513.jpg,1785647359172227072,9.81,89.979,0.021,22,107,1383.0,5.56,1,0.021
1141514,01141514.jpg,1785647359221528576,9.81,89.979,0.021,21,105,1369.6,5.59,1,0.021
1141515,01141515.jpg,1785647359239796480,9.81,89.979,0.021,22,106,1375.3,5.6,1,0.021
1141516,01141516.jpg,1785647359288363008,9.81,89.978,0.022,22,107,1373.2,5.54,1,0.022
1141517,01141517.jpg,1785647359305559040,9.81,89.978,0.022,22,107,1371.8,5.5,1,0.022
1141518,01141518.jpg,1785647359354910720,9.81,89.977,0.023,22,107,1367.8,5.35,1,0.023
1141519,01141519.jpg,1785647359372338176,9.81,89.977,0.023,22,106,1364.5,5.31,1,0.023
1141520,01141520.jpg,1785647359421505792,9.81,89.977,0.023,22,107,1362.6,5.29,1,0.023
1141521,01141521.jpg,1785647359438754304,9.81,89.976,0.024,22,107,1361.3,5.34,1,0.024
1141522,01141522.jpg,1785647359487761408,9.81,89.976,0.024,22,107,1357.6,5.47,1,0.024
1141523,01141523.jpg,1785647359505058560,9.81,89.976,0.024,22,106,1354.4,5.43,1,0.024
1141524,01141524.jpg,1785647359555037696,9.81,89.975,0.025,22,107,1352.7,5.3,1,0.025
1141525,01141525.jpg,1785647359571521536,9.81,89.975,0.025,22,107,1351.5,5.25,1,0.025
1141526,01141526.jpg,1785647359620764928,9.81,89.975,0.025,22,107,1346.9,5.14,1,0.025
1141527,01141527.jpg,1785647359638001152,9.81,89.974,0.026,22,106,1343.9,5.14,1,0.026
1141528,01141528.jpg,1785647359687927808,9.81,89.974,0.026,22,107,1342.4,5.26,1,0.026
1141529,01141529.jpg,1785647359705218816,9.81,89.974,0.026,22,107,1341.3,5.22,1,0.026
1141530,01141530.jpg,1785647359755325184,9.81,89.973,0.027,22,107,1338.0,5.19,1,0.027
1141531,01141531.jpg,1785647359772126464,9.81,1.608,88.392,22,106,1335.1,3.58,1,-1.608
1141532,01141532.jpg,1785647359820766976,9.81,1.613,88.387,22,107,1333.8,3.55,1,-1.613
