frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
56120,00056120.jpg,1785599392121328640,9.942,88.061,1.939,10,52,834.8,1.93,1,1.939
56121,00056121.jpg,1785599392154846464,9.935,89.987,0.013,8,40,715.3,2.42,1,0.013
56122,00056122.jpg,1785599392188336896,9.881,89.991,0.009,4,32,671.5,3.05,1,0.009
56123,00056123.jpg,1785599392221971200,9.904,89.993,0.007,6,30,620.2,9.81,1,0.007
56124,00056124.jpg,1785599392255817728,9.908,89.987,0.013,8,37,683.1,2.31,1,0.013
56125,00056125.jpg,1785599392288376832,9.9,89.993,0.007,7,32,540.1,1.79,1,0.007
56126,00056126.jpg,1785599392321690624,9.889,87.808,2.192,4,18,297.5,2.19,1,2.192
56127,00056127.jpg,1785599392354297600,9.888,87.88,2.12,1,8,145.3,2.11,1,2.12
56128,00056128.jpg,1785599392387381504,9.937,89.986,0.014,4,12,90.4,0.01,1,0.014
56129,00056129.jpg,1785599392421380608,9.848,,,0,0,0.0,,0,0.014
56130,00056130.jpg,1785599392454021632,9.923,8.497,81.503,1,3,43.2,4.02,0,0.014
56131,00056131.jpg,1785599392488623616,9.888,,,0,0,0.0,,0,0.014
56132,00056132.jpg,1785599392520821760,9.888,,,0,0,0.0,,0,0.014
56133,00056133.jpg,1785599392554022912,9.924,,,0,0,0.0,,0,0.015
56134,00056134.jpg,1785599392587242240,9.893,,,0,0,0.0,,0,0.015
56135,00056135.jpg,1785599392620818176,18.037,,,0,0,0.0,,0,-0.11
56136,00056136.jpg,1785599392654390272,11.169,,,0,0,0.0,,0,-0.315
56137,00056137.jpg,1785599392687724288,7.885,,,0,0,0.0,,0,-0.401
56138,00056138.jpg,1785599392721004800,7.986,,,0,0,0.0,,0,-0.347
56139,00056139.jpg,1785599392754088960,8.245,,,0,0,0.0,,0,-0.288
56140,00056140.jpg,1785599392787922176,7.383,,,0,0,0.0,,0,-0.259
56141,00056141.jpg,1785599392821329408,5.563,,,0,0,0.0,,0,-0.262
56142,00056142.jpg,1785599392854892544,7.369,,,0,0,0.0,,0,-0.266
56143,00056143.jpg,1785599392887255296,9.455,,,0,0,0.0,,0,-0.268
56144,00056144.jpg,1785599392920884992,10.655,,,0,0,0.0,,0,-0.272
56145,00056145.jpg,1785599392954029824,10.553,,,0,0,0.0,,0,-0.273
56146,00056146.jpg,1785599392988114432,10.067,,,0,0,0.0,,0,-0.272
56147,00056147.jpg,1785599393021619456,9.778,,,0,0,0.0,,0,-0.272
56148,00056148.jpg,1785599393054873856,9.737,,,0,0,0.0,,0,-0.271
56149,00056149.jpg,1785599393087922688,9.799,,,0,0,0.0,,0,-0.27
56150,00056150.jpg,1785599393121148416,9.85,,,0,0,0.0,,0,-0.27
56151,00056151.jpg,1785599393154629376,9.857,,,0,0,0.0,,0,-0.269
56152,00056152.jpg,1785599393187547904,9.84,,,0,0,0.0,,0,-0.268
56153,00056153.jpg,1785599393220907264,9.832,,,0,0,0.0,,0,-0.267
56154,00056154.jpg,1785599393254110464,9.825,,,0,0,0.0,,0,-0.267
56155,00056155.jpg,1785599393288296960,9.825,,,0,0,0.0,,0,-0.266
56156,00056156.jpg,1785599393321008128,9.822,,,0,0,0.0,,0,-0.265
56157,00056157.jpg,1785599393354027264,9.822,,,0,0,0.0,,0,-0.264
56158,00056158.jpg,1785599393387997184,9.816,,,0,0,0.0,,0,-0.264
56159,00056159.jpg,1785599393421525760,9.818,,,0,0,0.0,,0,-0.263
56160,00056160.jpg,1785599393455218944,9.817,,,0,0,0.0,,0,-0.262
56161,00056161.jpg,1785599393488446976,9.816,,,0,0,0.0,,0,-0.261
56162,00056162.jpg,1785599393521753600,9.816,,,0,0,0.0,,0,-0.26
56163,00056163.jpg,1785599393555271168,9.814,,,0,0,0.0,,0,-0.26
56164,00056164.jpg,1785599393586821632,9.814,,,0,0,0.0,,0,-0.259
56165,00056165.jpg,1785599393620877312,9.815,,,0,0,0.0,,0,-0.259
56166,00056166.jpg,1785599393654040576,9.814,,,0,0,0.0,,0,-0.258
56167,00056167.jpg,1785599393687969792,9.812,,,0,0,0.0,,0,-0.257
56168,00056168.jpg,1785599393720415232,9.812,,,0,0,0.0,,0,-0.256
56169,00056169.jpg,1785599393755023872,9.812,,,0,0,0.0,,0,-0.256
56170,00056170.jpg,1785599393787226112,9.812,,,0,0,0.0,,0,-0.255
56171,00056171.jpg,1785599393820798720,9.812,,,0,0,0.0,,0,-0.255
56172,00056172.jpg,1785599393853850368,9.81,,,0,0,0.0,,0,-0.254
56173,00056173.jpg,1785599393887597312,9.812,,,0,0,0.0,,0,-0.253
56174,00056174.jpg,1785599393921062144,9.811,,,0,0,0.0,,0,-0.253
56175,00056175.jpg,1785599393954531584,9.812,,,0,0,0.0,,0,-0.252
56176,00056176.jpg,1785599393987303680,9.811,,,0,0,0.0,,0,-0.252
56177,00056177.jpg,1785599394020680960,9.812,,,0,0,0.0,,0,-0.252
56178,00056178.jpg,1785599394054499328,9.81,,,0,0,0.0,,0,-0.251
56179,00056179.jpg,1785599394087844608,9.811,,,0,0,0.0,,0,-0.251
56180,00056180.jpg,1785599394120989696,9.811,,,0,0,0.0,,0,-0.25
56181,00056181.jpg,1785599394155526400,9.811,,,0,0,0.0,,0,-0.25
56182,00056182.jpg,1785599394188958464,9.81,,,0,0,0.0,,0,-0.249
56183,00056183.jpg,1785599394220892928,9.811,,,0,0,0.0,,0,-0.248
56184,00056184.jpg,1785599394254030848,9.811,,,0,0,0.0,,0,-0.248
56185,00056185.jpg,1785599394287381760,9.81,,,0,0,0.0,,0,-0.247
56186,00056186.jpg,1785599394320992000,9.811,,,0,0,0.0,,0,-0.247
56187,00056187.jpg,1785599394355324416,9.811,,,0,0,0.0,,0,-0.246
56188,00056188.jpg,1785599394388680960,9.81,,,0,0,0.0,,0,-0.246
56189,00056189.jpg,1785599394421064192,9.809,,,0,0,0.0,,0,-0.245
56190,00056190.jpg,1785599394454382592,9.811,,,0,0,0.0,,0,-0.245
56191,00056191.jpg,1785599394487657472,9.811,,,0,0,0.0,,0,-0.245
56192,00056192.jpg,1785599394520949760,9.811,,,0,0,0.0,,0,-0.245
56193,00056193.jpg,1785599394555233024,9.81,,,0,0,0.0,,0,-0.244
56194,00056194.jpg,1785599394588690944,9.81,,,0,0,0.0,,0,-0.244
56195,00056195.jpg,1785599394620415488,9.811,,,0,0,0.0,,0,-0.243
56196,00056196.jpg,1785599394654004224,9.811,,,0,0,0.0,,0,-0.243
56197,00056197.jpg,1785599394687800576,9.811,,,0,0,0.0,,0,-0.242
56198,00056198.jpg,1785599394722067712,9.81,,,0,0,0.0,,0,-0.241
56199,00056199.jpg,1785599394753618688,9.811,,,0,0,0.0,,0,-0.241
56200,00056200.jpg,1785599394787691008,9.81,,,0,0,0.0,,0,-0.241
56201,00056201.jpg,1785599394821541888,9.811,,,0,0,0.0,,0,-0.24
56202,00056202.jpg,1785599394853698816,9.811,,,0,0,0.0,,0,-0.24
56203,00056203.jpg,1785599394888148224,9.81,,,0,0,0.0,,0,-0.239
56204,00056204.jpg,1785599394921136128,9.811,,,0,0,0.0,,0,-0.239
56205,00056205.jpg,1785599394953872384,9.81,,,0,0,0.0,,0,-0.239
56206,00056206.jpg,1785599394988109824,9.811,,,0,0,0.0,,0,-0.238
56207,00056207.jpg,1785599395021049600,9.81,,,0,0,0.0,,0,-0.238
56208,00056208.jpg,1785599395054568192,9.81,,,0,0,0.0,,0,-0.238
56209,00056209.jpg,1785599395086799872,9.811,,,0,0,0.0,,0,-0.237
56210,00056210.jpg,1785599395120656896,9.811,,,0,0,0.0,,0,-0.237
56211,00056211.jpg,1785599395153824768,9.811,,,0,0,0.0,,0,-0.237
56212,00056212.jpg,1785599395187985152,9.81,,,0,0,0.0,,0,-0.236
56213,00056213.jpg,1785599395221062400,9.811,,,0,0,0.0,,0,-0.236
56214,00056214.jpg,1785599395253762560,9.811,,,0,0,0.0,,0,-0.236
56215,00056215.jpg,1785599395287770368,9.811,,,0,0,0.0,,0,-0.235
56216,00056216.jpg,1785599395321718784,9.81,,,0,0,0.0,,0,-0.235
56217,00056217.jpg,1785599395354799104,9.811,,,0,0,0.0,,0,-0.235
56218,00056218.jpg,1785599395386806272,9.811,,,0,0,0.0,,0,-0.235
56219,00056219.jpg,1785599395420972800,9.811,,,0,0,0.0,,0,-0.234
56220,00056220.jpg,1785599395454781440,9.811,,,0,0,0.0,,0,-0.234
56221,00056221.jpg,1785599395487997952,9.811,,,0,0,0.0,,0,-0.234
56222,00056222.jpg,1785599395520786176,9.811,,,0,0,0.0,,0,-0.234
56223,00056223.jpg,1785599395553963776,9.81,,,0,0,0.0,,0,-0.233
56224,00056224.jpg,1785599395587240960,9.811,,,0,0,0.0,,0,-0.233
56225,00056225.jpg,1785599395620904448,9.811,,,0,0,0.0,,0,-0.233
56226,00056226.jpg,1785599395653701888,9.811,,,0,0,0.0,,0,-0.233
56227,00056227.jpg,1785599395687792384,9.811,,,0,0,0.0,,0,-0.233
56228,00056228.jpg,1785599395721245440,9.811,,,0,0,0.0,,0,-0.232
56229,00056229.jpg,1785599395754177536,9.811,,,0,0,0.0,,0,-0.232
56230,00056230.jpg,1785599395787048448,9.811,,,0,0,0.0,,0,-0.232
56231,00056231.jpg,1785599395821319680,9.811,,,0,0,0.0,,0,-0.232
56232,00056232.jpg,1785599395854984192,9.81,,,0,0,0.0,,0,-0.232
56233,00056233.jpg,1785599395888579328,9.811,,,0,0,0.0,,0,-0.231
56234,00056234.jpg,1785599395921329920,9.811,,,0,0,0.0,,0,-0.231
56235,00056235.jpg,1785599395954546944,9.811,,,0,0,0.0,,0,-0.231
56236,00056236.jpg,1785599395987015424,9.811,,,0,0,0.0,,0,-0.231
56237,00056237.jpg,1785599396021137408,9.811,,,0,0,0.0,,0,-0.231
56238,00056238.jpg,1785599396053394688,9.811,,,0,0,0.0,,0,-0.231
56239,00056239.jpg,1785599396088435200,9.811,,,0,0,0.0,,0,-0.23
56240,00056240.jpg,1785599396120839936,9.811,,,0,0,0.0,,0,-0.23
56241,00056241.jpg,1785599396154454784,9.811,,,0,0,0.0,,0,-0.23
56242,00056242.jpg,1785599396186863872,9.811,,,0,0,0.0,,0,-0.23
56243,00056243.jpg,1785599396221762816,9.811,,,0,0,0.0,,0,-0.229
56244,00056244.jpg,1785599396255309824,9.811,,,0,0,0.0,,0,-0.229
56245,00056245.jpg,1785599396288004608,9.811,,,0,0,0.0,,0,-0.228
56246,00056246.jpg,1785599396321140224,9.811,,,0,0,0.0,,0,-0.228
56247,00056247.jpg,1785599396355581952,9.81,,,0,0,0.0,,0,-0.228
56248,00056248.jpg,1785599396388578304,9.81,,,0,0,0.0,,0,-0.227
56249,00056249.jpg,1785599396421122816,9.811,,,0,0,0.0,,0,-0.227
56250,00056250.jpg,1785599396454832896,9.81,,,0,0,0.0,,0,-0.226
56251,00056251.jpg,1785599396487216128,9.811,,,0,0,0.0,,0,-0.226
56252,00056252.jpg,1785599396521137408,9.811,,,0,0,0.0,,0,-0.225
56253,00056253.jpg,1785599396554093824,9.811,,,0,0,0.0,,0,-0.225
56254,00056254.jpg,1785599396588182784,9.811,,,0,0,0.0,,0,-0.224
56255,00056255.jpg,1785599396621128704,9.81,,,0,0,0.0,,0,-0.224
56256,00056256.jpg,1785599396654879488,9.81,,,0,0,0.0,,0,-0.223
