frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
1115023,01115023.jpg,1785646476194287104,10.024,1.624,88.376,24,93,1353.0,2.4,1,88.376
1115024,01115024.jpg,1785646476228257792,10.023,1.579,88.421,25,77,1198.3,2.12,1,88.421
1115025,01115025.jpg,1785646476260791552,10.021,2.09,87.91,19,77,1207.6,2.09,1,87.91
1115026,01115026.jpg,1785646476295051776,10.019,2.365,87.635,17,72,1185.2,2.37,1,87.635
1115027,01115027.jpg,1785646476329853184,10.017,1.477,88.523,16,58,1032.2,1.72,1,88.523
1115028,01115028.jpg,1785646476361089280,10.015,1.415,88.585,22,70,1133.6,1.42,1,88.585
1115029,01115029.jpg,1785646476395491840,10.012,2.008,87.992,21,77,1179.7,2.01,1,87.992
1115030,01115030.jpg,1785646476428500480,10.01,1.351,88.649,27,99,1307.9,1.35,1,88.649
1115031,01115031.jpg,1785646476461717760,10.007,1.671,88.329,29,85,1146.8,1.67,1,88.329
1115032,01115032.jpg,1785646476495070976,10.004,1.266,88.734,28,95,1241.8,1.27,1,88.734
1115033,01115033.jpg,1785646476528304384,10.001,1.197,88.803,29,87,1170.8,1.2,1,88.803
1115034,01115034.jpg,1785646476561623552,9.998,1.519,88.481,22,89,1155.7,1.52,1,88.481
1115035,01115035.jpg,1785646476594716160,9.995,0.928,89.072,18,86,1212.8,0.93,1,89.072
1115036,01115036.jpg,1785646476627799552,9.992,1.346,88.654,18,56,930.8,1.12,1,88.654
1115037,01115037.jpg,1785646476661150208,9.988,0.657,89.343,20,69,1013.2,0.97,1,89.343
1115038,01115038.jpg,1785646476694362112,9.985,0.773,89.227,21,74,1043.7,0.77,1,89.227
1115039,01115039.jpg,1785646476727628800,9.982,0.468,89.532,27,76,1090.3,0.47,1,89.532
1115040,01115040.jpg,1785646476761871872,9.98,0.459,89.541,27,66,952.5,1.02,1,89.541
1115041,01115041.jpg,1785646476794843136,9.975,0.037,89.963,20,70,967.9,0.6,1,89.963
1115042,01115042.jpg,1785646476828544256,9.972,89.999,0.001,26,61,900.8,0.85,1,90.001
1115043,01115043.jpg,1785646476861746944,9.968,89.999,0.001,30,77,1066.2,0.3,1,90.001
1115044,01115044.jpg,1785646476895021824,9.965,89.999,0.001,35,90,1097.3,0.51,1,90.001
1115045,01115045.jpg,1785646476928753664,9.961,89.999,0.001,34,72,907.3,0.5,1,90.001
1115046,01115046.jpg,1785646476962011648,9.958,89.999,0.001,30,75,1001.0,0.79,1,90.001
1115047,01115047.jpg,1785646476994952960,9.954,89.999,0.001,23,64,915.9,0.7,1,90.001
1115048,01115048.jpg,1785646477027486976,9.951,89.999,0.001,18,66,919.7,1.05,1,90.001
1115049,01115049.jpg,1785646477060973824,9.948,89.999,0.001,21,67,960.0,0.99,1,90.001
1115050,01115050.jpg,1785646477097608960,9.944,89.999,0.001,22,84,1089.9,1.4,1,90.001
1115051,01115051.jpg,1785646477129104128,9.941,89.999,0.001,26,58,897.0,1.3,1,90.001
1115052,01115052.jpg,1785646477161812480,9.938,89.999,0.001,23,81,1094.1,1.59,1,90.001
1115053,01115053.jpg,1785646477194986496,9.934,89.999,0.001,21,76,1051.4,1.5,1,90.001
1115054,01115054.jpg,1785646477228692480,9.931,89.999,0.001,19,55,870.0,1.69,1,90.001
1115055,01115055.jpg,1785646477260742400,9.928,89.999,0.001,21,77,1052.7,2.29,1,90.001
1115056,01115056.jpg,1785646477294244608,9.925,89.999,0.001,22,74,1019.4,2.25,1,90.001
1115057,01115057.jpg,1785646477328893696,9.921,89.999,0.001,24,68,962.0,2.71,1,90.001
1115058,01115058.jpg,1785646477361728000,9.918,89.999,0.001,19,71,973.7,2.43,1,90.001
1115059,01115059.jpg,1785646477394844672,9.926,89.999,0.001,22,67,930.5,2.17,1,90.001
1115060,01115060.jpg,1785646477428280064,9.933,89.999,0.001,21,76,1006.4,2.13,1,90.001
1115061,01115061.jpg,1785646477461200384,9.971,89.999,0.001,20,67,933.5,1.58,1,90.001
1115062,01115062.jpg,1785646477494707712,9.967,89.999,0.001,21,85,1072.5,1.19,1,90.001
1115063,01115063.jpg,1785646477528195584,9.981,89.999,0.001,15,71,977.1,2.25,1,90.001
1115064,01115064.jpg,1785646477562003200,9.994,89.999,0.001,15,66,904.0,3.51,1,90.001
1115065,01115065.jpg,1785646477596533248,9.992,87.051,2.949,13,64,870.2,2.95,1,92.949
1115066,01115066.jpg,1785646477628250624,9.971,89.999,0.001,17,67,903.3,4.62,1,90.001
1115067,01115067.jpg,1785646477661441280,9.949,86.622,3.378,22,64,865.0,3.38,1,93.378
1115068,01115068.jpg,1785646477694599424,9.927,89.999,0.001,16,70,905.1,4.9,1,90.001
1115069,01115069.jpg,1785646477728303616,9.935,89.999,0.001,14,66,866.5,4.76,1,90.001
1115070,01115070.jpg,1785646477760705024,9.905,86.498,3.502,23,53,715.8,3.5,1,93.502
1115071,01115071.jpg,1785646477795226368,9.896,89.999,0.001,22,61,779.6,5.42,1,90.001
1115072,01115072.jpg,1785646477828718592,9.89,89.999,0.001,18,60,753.6,5.23,1,90.001
1115073,01115073.jpg,1785646477860828416,9.884,87.56,2.44,23,58,752.9,4.69,1,92.44
1115074,01115074.jpg,1785646477894648320,9.879,86.142,3.858,15,51,674.4,3.86,1,93.858
1115075,01115075.jpg,1785646477928217600,9.874,89.999,0.001,22,61,766.2,5.54,1,90.001
1115076,01115076.jpg,1785646477961188608,9.87,89.999,0.001,23,56,697.6,5.89,1,90.001
1115077,01115077.jpg,1785646477995859200,9.866,85.274,4.726,17,44,592.0,4.47,1,94.726
1115078,01115078.jpg,1785646478028140800,9.862,84.566,5.434,15,47,601.6,5.43,1,95.434
1115079,01115079.jpg,1785646478061615872,9.859,84.932,5.068,17,56,646.5,4.82,1,95.068
1115080,01115080.jpg,1785646478093876480,9.855,83.873,6.127,11,41,564.9,5.13,1,96.127
1115081,01115081.jpg,1785646478128862720,9.852,83.411,6.589,19,46,587.6,4.21,1,96.589
1115082,01115082.jpg,1785646478160829952,9.849,83.089,6.911,20,52,596.8,5.25,1,96.911
1115083,01115083.jpg,1785646478194255872,9.846,83.945,6.055,16,43,525.4,4.91,1,96.055
1115084,01115084.jpg,1785646478230099456,9.844,83.021,6.979,17,49,586.3,5.2,1,96.979
1115085,01115085.jpg,1785646478260942592,9.841,83.005,6.995,16,49,588.0,5.01,1,96.995
1115086,01115086.jpg,1785646478294318080,9.841,83.4,6.6,16,50,601.1,6.6,1,96.6
1115087,01115087.jpg,1785646478328736768,9.845,83.916,6.084,12,40,500.7,4.01,1,96.084
1115088,01115088.jpg,1785646478363799808,9.865,85.582,4.418,19,52,600.6,4.42,1,94.418
1115089,01115089.jpg,1785646478394741248,9.861,85.689,4.311,22,51,609.0,4.31,1,94.311
1115090,01115090.jpg,1785646478428171008,9.867,83.815,6.185,14,47,550.7,5.39,1,96.185
1115091,01115091.jpg,1785646478461094912,9.877,81.698,8.302,16,51,543.8,5.53,1,98.302
1115092,01115092.jpg,1785646478494326528,9.87,82.3,7.7,16,45,496.4,6.22,1,97.7
1115093,01115093.jpg,1785646478528684032,9.859,81.054,8.946,13,45,510.0,6.28,1,98.946
1115094,01115094.jpg,1785646478563360000,9.848,81.082,8.918,14,44,479.0,6.41,1,98.918
1115095,01115095.jpg,1785646478594938880,9.838,80.973,9.027,15,38,451.1,6.95,1,99.027
1115096,01115096.jpg,1785646478628400384,9.832,80.343,9.657,11,39,473.5,6.67,1,99.657
1115097,01115097.jpg,1785646478661310464,9.826,80.176,9.824,16,37,448.0,6.63,1,99.824
1115098,01115098.jpg,1785646478696415488,9.822,80.113,9.887,15,36,442.4,5.83,1,99.887
1115099,01115099.jpg,1785646478727833344,9.819,79.718,10.282,11,34,421.1,6.49,1,100.282
1115100,01115100.jpg,1785646478761513728,9.816,79.56,10.44,11,34,419.4,7.86,1,100.44
1115101,01115101.jpg,1785646478794759680,9.813,79.593,10.407,12,35,414.5,8.62,1,100.407
1115102,01115102.jpg,1785646478827907584,9.811,79.758,10.242,12,35,403.1,7.37,1,100.242
1115103,01115103.jpg,1785646478860626176,9.81,79.417,10.583,10,32,375.1,4.86,1,100.583
1115104,01115104.jpg,1785646478895252992,9.806,78.804,11.196,10,30,373.2,4.76,1,101.196
1115105,01115105.jpg,1785646478928594176,9.804,78.941,11.059,12,30,369.9,4.68,1,101.059
1115106,01115106.jpg,1785646478960875008,9.802,78.799,11.201,15,35,371.8,5.0,1,101.201
1115107,01115107.jpg,1785646478995821568,9.8,78.944,11.056,9,29,367.0,4.81,1,101.056
1115108,01115108.jpg,1785646479028153600,9.798,78.961,11.039,10,26,335.9,4.76,1,101.039
1115109,01115109.jpg,1785646479060940032,9.797,78.333,11.667,14,30,353.5,4.16,1,101.667
1115110,01115110.jpg,1785646479094294528,9.796,78.393,11.607,9,27,307.0,4.73,1,101.607
