frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
622941,00622941.jpg,1785630073395841536,9.805,89.989,0.011,22,108,1580.7,3.7,1,90.011
622942,00622942.jpg,1785630073429760000,9.805,89.989,0.011,22,108,1580.7,3.7,1,90.011
622943,00622943.jpg,1785630073463008768,9.804,89.987,0.013,22,108,1574.7,3.74,1,90.013
622944,00622944.jpg,1785630073496899584,9.804,89.986,0.014,22,108,1568.7,3.77,1,90.014
622945,00622945.jpg,1785630073529750528,9.846,89.984,0.016,22,108,1562.8,3.79,1,90.016
622946,00622946.jpg,1785630073563525120,9.81,89.984,0.016,22,108,1556.9,3.8,1,90.016
622947,00622947.jpg,1785630073596465152,9.81,89.984,0.016,22,108,1551.1,3.82,1,90.016
622948,00622948.jpg,1785630073630626816,9.81,89.984,0.016,22,108,1545.3,3.86,1,90.016
622949,00622949.jpg,1785630073663912704,9.81,89.983,0.017,22,108,1539.6,3.87,1,90.017
622950,00622950.jpg,1785630073695845888,9.81,89.983,0.017,22,108,1534.1,3.9,1,90.017
622951,00622951.jpg,1785630073733021952,9.81,89.983,0.017,22,108,1528.6,3.92,1,90.017
622952,00622952.jpg,1785630073763291904,9.81,89.983,0.017,22,108,1523.2,3.96,1,90.017
622953,00622953.jpg,1785630073795529472,9.81,89.982,0.018,22,108,1517.8,3.98,1,90.018
622954,00622954.jpg,1785630073830541568,9.81,89.982,0.018,22,108,1512.6,4.01,1,90.018
622955,00622955.jpg,1785630073864896256,9.81,89.982,0.018,22,108,1507.4,4.03,1,90.018
622956,00622956.jpg,1785630073895929344,9.81,89.982,0.018,22,108,1502.4,4.06,1,90.018
622957,00622957.jpg,1785630073929272576,9.81,89.981,0.019,22,108,1497.4,4.08,1,90.019
622958,00622958.jpg,1785630073963578624,9.81,89.981,0.019,22,108,1492.4,4.11,1,90.019
622959,00622959.jpg,1785630073996689664,9.81,89.981,0.019,22,108,1487.6,4.13,1,90.019
622960,00622960.jpg,1785630074030471168,9.81,89.981,0.019,22,108,1482.8,4.15,1,90.019
622961,00622961.jpg,1785630074063020800,9.81,89.981,0.019,22,108,1478.1,4.18,1,90.019
622962,00622962.jpg,1785630074098457600,9.81,89.98,0.02,22,108,1473.5,4.2,1,90.02
622963,00622963.jpg,1785630074130013184,9.81,89.98,0.02,22,108,1469.0,4.23,1,90.02
622964,00622964.jpg,1785630074163114240,9.81,89.98,0.02,22,108,1464.5,4.25,1,90.02
622965,00622965.jpg,1785630074196604416,9.81,89.98,0.02,23,108,1460.1,4.81,1,90.02
622966,00622966.jpg,1785630074229970944,9.81,89.979,0.021,23,110,1458.4,4.63,1,90.021
622967,00622967.jpg,1785630074263700224,9.81,89.979,0.021,23,108,1451.5,4.41,1,90.021
622968,00622968.jpg,1785630074296708608,9.81,89.979,0.021,22,108,1447.3,4.34,1,90.021
622969,00622969.jpg,1785630074330312704,9.81,89.979,0.021,21,106,1432.4,4.37,1,90.021
622970,00622970.jpg,1785630074364558336,9.81,89.979,0.021,22,108,1437.1,4.92,1,90.021
622971,00622971.jpg,1785630074395941120,9.81,89.978,0.022,22,108,1433.2,4.94,1,90.022
622972,00622972.jpg,1785630074429305856,9.81,89.978,0.022,22,108,1429.3,4.95,1,90.022
622973,00622973.jpg,1785630074466485760,9.81,89.978,0.022,22,108,1425.4,4.97,1,90.022
622974,00622974.jpg,1785630074495887616,9.81,89.978,0.022,22,108,1421.6,4.99,1,90.022
622975,00622975.jpg,1785630074529803264,9.81,89.978,0.022,22,108,1417.9,5.01,1,90.022
622976,00622976.jpg,1785630074563855872,9.81,89.977,0.023,22,108,1414.3,5.03,1,90.023
622977,00622977.jpg,1785630074595920896,9.81,89.977,0.023,22,108,1408.9,5.06,1,90.023
622978,00622978.jpg,1785630074629648896,9.81,89.977,0.023,22,108,1403.7,5.37,1,90.023
622979,00622979.jpg,1785630074663114752,9.81,89.977,0.023,22,108,1400.2,5.4,1,90.023
